game id,turn,dice,action,written,kept,score change,score,expect
904,12,51121,Reroll,,11,,318,325.546298
904,12,51161,Reroll,,111,,318,325.212964
904,12,00000,Write,1,,3,321,325.212964
904,13,62363,Roll,,,,321,325.444446
904,13,32252,Reroll,,2,,321,327.666667
904,13,52232,Reroll,,222,,321,327.000000
904,13,00000,Write,2,,6,327,327.000000
905,1,23645,Roll,,,,0,256.432129
905,1,00000,Write,2048,,40,40,256.432144
905,2,45323,Roll,,,,40,254.424530
905,2,63313,Reroll,,33,,40,256.949951
905,2,63333,Reroll,,333,,40,261.900024
905,2,00000,Write,4,,12,52,261.900024
905,3,44626,Roll,,,,52,262.661240
905,3,56626,Reroll,,66,,52,266.958389
905,3,36656,Reroll,,666,,52,262.383499
905,3,00000,Write,32,,18,70,262.383499
905,4,62341,Roll,,,,70,259.471344
905,4,25246,Reroll,,4,,70,257.420166
905,4,22242,Reroll,,22,,70,263.975159
905,4,00000,Write,2,,8,78,263.975159
905,5,14641,Roll,,,,78,263.371613
905,5,44242,Reroll,,44,,78,265.856766
905,5,44141,Reroll,,444,,78,262.923035
905,5,00000,Write,512,,25,103,262.923035
905,6,15134,Roll,,,,103,260.505630
905,6,15614,Reroll,,54,,103,257.833420
905,6,11412,Reroll,,11,,103,259.419022
905,6,00000,Write,1,,3,106,259.419022
905,7,51234,Roll,,,,106,257.378174
905,7,00000,Write,1024,,30,136,257.378181
905,8,24144,Roll,,,,136,265.047455
905,8,14544,Reroll,,444,,136,262.177132
905,8,54644,Reroll,,444,,136,260.096420
905,8,00000,Write,8,,12,148,260.096420
905,9,21333,Roll,,,,148,260.446518
905,9,45333,Reroll,,333,,148,255.902840
905,9,61333,Reroll,,333,,148,251.474930
905,9,00000,Write,128,,16,164,251.474930
905,10,13443,Roll,,,,164,248.389595
905,10,45443,Reroll,,44,,164,248.405548
905,10,41441,Reroll,,444,,164,241.965431
905,10,00000,Write,4096,,0,164,241.965431
905,11,64465,Roll,,,,164,241.590881
905,11,61465,Reroll,,665,,164,238.232460
905,11,63465,Reroll,,665,,164,236.867584
905,11,00000,Write,64,,24,188,236.867584
905,12,21626,Roll,,,,188,232.415413
905,12,14636,Reroll,,66,,188,226.525368
905,12,55125,Reroll,,0,,188,243.611263
905,12,00000,Write,16,,15,203,243.611264
905,12,00000,Write,8192,,35,238,243.611264
905,13,62332,Roll,,,,238,241.722608
905,13,14334,Reroll,,33,,238,239.439815
905,13,64244,Reroll,,44,,238,238.000000
905,13,00000,Write,256,,0,238,238.000000
906,1,35113,Roll,,,,0,246.276520
906,1,32613,Reroll,,33,,0,241.925064
906,1,33243,Reroll,,33,,0,245.027512
906,1,00000,Write,4,,9,9,245.027512
906,2,14161,Roll,,,,9,244.967651
906,2,12141,Reroll,,111,,9,242.979187
906,2,12141,Reroll,,111,,9,242.632507
906,2,00000,Write,512,,25,34,242.632507
906,3,35415,Roll,,,,34,241.775543
906,3,25435,Reroll,,55,,34,241.005234
906,3,25434,Reroll,,5432,,34,235.941742
906,3,00000,Write,1024,,30,64,235.941742
906,4,26356,Roll,,,,64,236.327698
906,4,66346,Reroll,,66,,64,240.902115
906,4,66446,Reroll,,666,,64,235.401840
906,4,00000,Write,128,,26,90,235.401840
906,5,52422,Roll,,,,90,237.935547
906,5,32322,Reroll,,222,,90,234.210068
906,5,42222,Reroll,,222,,90,238.567505
906,5,00000,Write,2,,8,98,238.567505
906,6,14126,Roll,,,,98,234.795807
906,6,61356,Reroll,,6,,98,233.635284
906,6,62556,Reroll,,66,,98,229.600266
906,6,00000,Write,64,,24,122,229.600266
906,7,51666,Roll,,,,122,240.539001
906,7,62666,Reroll,,666,,122,249.797104
906,7,63666,Reroll,,6666,,122,246.697952
906,7,00000,Write,32,,24,146,246.697952
906,8,43623,Roll,,,,146,243.727516
906,8,43526,Reroll,,432,,146,261.621330
906,8,00000,Write,2048,,40,186,261.621330
906,9,61133,Roll,,,,186,258.053490
906,9,41154,Reroll,,11,,186,258.264221
906,9,42514,Reroll,,44,,186,252.862503
906,9,00000,Write,1,,1,187,252.862503
906,10,15423,Roll,,,,187,249.933472
906,10,45441,Reroll,,54,,187,260.522644
906,10,41442,Reroll,,444,,187,257.912460
906,10,00000,Write,8,,12,199,257.912464
906,11,42543,Roll,,,,199,256.771637
906,11,23552,Reroll,,5,,199,258.526730
906,11,62553,Reroll,,55,,199,255.695702
906,11,00000,Write,16,,10,209,255.695702
906,11,00000,Write,8192,,35,244,255.695702
906,12,54461,Roll,,,,244,254.301047
906,12,44434,Reroll,,44,,244,271.353069
906,12,44414,Reroll,,4444,,244,263.301432
906,12,00000,Write,256,,17,261,263.301432
906,13,35121,Roll,,,,261,262.453189
906,13,65161,Reroll,,11,,261,261.231481
906,13,65361,Reroll,,66,,261,261.000000
906,13,00000,Write,4096,,0,261,261.000000
907,1,44134,Roll,,,,0,253.885284
907,1,44434,Reroll,,444,,0,261.166962
907,1,44414,Reroll,,4444,,0,257.180573
907,1,00000,Write,8,,16,16,257.180573
907,2,12154,Roll,,,,16,254.075745
907,2,54554,Reroll,,5,,16,259.984879
907,2,51551,Reroll,,555,,16,256.111679
907,2,00000,Write,16,,15,31,256.111679
907,3,11241,Roll,,,,31,256.935104
907,3,11411,Reroll,,111,,31,258.854492
907,3,11211,Reroll,,1111,,31,252.789566
907,3,00000,Write,1,,4,35,252.789566
907,4,52316,Roll,,,,35,250.089615
907,4,52326,Reroll,,532,,35,247.363312
907,4,22122,Reroll,,22,,35,251.186157
907,4,00000,Write,2,,8,43,251.186157
907,5,31313,Roll,,,,43,254.772919
907,5,36343,Reroll,,333,,43,252.024231
907,5,31353,Reroll,,333,,43,250.139404
907,5,00000,Write,4,,9,52,250.139404
907,6,61521,Roll,,,,52,247.312607
907,6,66154,Reroll,,6,,52,246.870071
907,6,66632,Reroll,,66,,52,248.978851
907,6,00000,Write,32,,18,70,248.978851
907,6,00000,Write,8192,,35,105,248.978851
907,7,64155,Roll,,,,105,246.798492
907,7,63255,Reroll,,55,,105,242.526352
907,7,66155,Reroll,,655,,105,240.162018
907,7,00000,Write,64,,23,128,240.162018
907,8,53536,Roll,,,,128,237.390747
907,8,55534,Reroll,,55,,128,240.663147
907,8,55565,Reroll,,555,,128,249.445656
907,8,00000,Write,256,,26,154,249.445656
907,9,34361,Roll,,,,154,247.459885
907,9,34622,Reroll,,43,,154,243.831749
907,9,34423,Reroll,,432,,154,233.985794
907,9,00000,Write,4096,,0,154,233.985794
907,10,25524,Roll,,,,154,230.396164
907,10,25344,Reroll,,542,,154,239.343140
907,10,25343,Reroll,,5432,,154,232.708054
907,10,00000,Write,1024,,30,184,232.708057
907,11,61335,Roll,,,,184,228.858658
907,11,26335,Reroll,,33,,184,223.020725
907,11,44332,Reroll,,33,,184,216.198269
907,11,00000,Write,2048,,0,184,216.198269
907,12,65464,Roll,,,,184,215.934034
907,12,65162,Reroll,,66,,184,209.563900
907,12,62361,Reroll,,66,,184,199.194661
907,12,00000,Write,512,,0,184,199.194661
907,13,46623,Roll,,,,184,201.539352
907,13,36646,Reroll,,66,,184,209.500000
907,13,66646,Reroll,,6664,,184,212.000000
907,13,00000,Write,128,,28,212,212.000000
908,1,12416,Roll,,,,0,245.191284
908,1,63346,Reroll,,6,,0,243.300888
908,1,65566,Reroll,,66,,0,249.869858
908,1,00000,Write,128,,28,28,249.869858
908,2,64325,Roll,,,,28,257.894699
908,2,00000,Write,2048,,40,68,257.894699
908,3,26123,Roll,,,,68,255.488388
908,3,26126,Reroll,,22,,68,252.769470
908,3,26616,Reroll,,66,,68,255.321152
908,3,00000,Write,32,,18,86,255.321152
908,4,46116,Roll,,,,86,252.883606
908,4,36526,Reroll,,66,,86,248.374313
908,4,56546,Reroll,,665,,86,249.369064
908,4,00000,Write,64,,26,112,249.369064
908,5,66115,Roll,,,,112,246.576569
908,5,41111,Reroll,,11,,112,253.222961
908,5,21111,Reroll,,1111,,112,246.958221
908,5,00000,Write,1,,4,116,246.958221
908,6,42523,Roll,,,,116,245.130692
908,6,12222,Reroll,,22,,116,256.070404
908,6,52222,Reroll,,2222,,116,250.797150
908,6,00000,Write,2,,8,124,250.797150
908,7,21446,Roll,,,,124,250.750877
908,7,36444,Reroll,,44,,124,255.519211
908,7,55444,Reroll,,444,,124,252.441010
908,7,00000,Write,8,,12,136,252.441017
908,8,14424,Roll,,,,136,253.110771
908,8,64444,Reroll,,444,,136,261.241325
908,8,64444,Reroll,,4444,,136,258.510300
908,8,00000,Write,256,,22,158,258.510300
908,9,26235,Roll,,,,158,256.537025
908,9,62635,Reroll,,53,,158,251.765709
908,9,21435,Reroll,,53,,158,257.416618
908,9,00000,Write,1024,,30,188,257.416618
908,10,51531,Roll,,,,188,261.368553
908,10,53523,Reroll,,55,,188,254.551773
908,10,53523,Reroll,,5533,,188,250.536999
908,10,00000,Write,4,,6,194,250.536999
908,11,33422,Roll,,,,194,246.477886
908,11,44322,Reroll,,22,,194,242.101185
908,11,44622,Reroll,,4422,,194,236.470402
908,11,00000,Write,4096,,0,194,236.470402
908,12,34614,Roll,,,,194,228.911499
908,12,44615,Reroll,,1,,194,223.680407
908,12,62355,Reroll,,5,,194,217.366611
908,12,00000,Write,16,,10,204,217.366611
908,13,14254,Roll,,,,204,213.479667
908,13,16633,Reroll,,1,,204,212.333333
908,13,16633,Reroll,,6633,,204,204.000000
908,13,00000,Write,512,,0,204,204.000000
908,13,00000,Write,8192,,0,204,204.000000
909,1,52356,Roll,,,,0,247.568100
909,1,56552,Reroll,,55,,0,251.034210
909,1,53554,Reroll,,555,,0,245.869843
909,1,00000,Write,16,,15,15,245.869843
909,2,51254,Roll,,,,15,242.865021
909,2,54553,Reroll,,55,,15,244.819046
909,2,52553,Reroll,,555,,15,238.467087
909,2,00000,Write,128,,20,35,238.467087
909,3,65545,Roll,,,,35,240.143387
909,3,45525,Reroll,,555,,35,234.814774
909,3,45565,Reroll,,555,,35,230.900238
909,3,00000,Write,64,,25,60,230.900238
909,4,64364,Roll,,,,60,230.158508
909,4,66463,Reroll,,66,,60,234.671082
909,4,66465,Reroll,,666,,60,227.426086
909,4,00000,Write,32,,18,78,227.426086
909,5,66626,Roll,,,,78,245.401398
909,5,66646,Reroll,,6666,,78,242.052261
909,5,66636,Reroll,,6666,,78,238.033295
909,5,00000,Write,256,,27,105,238.033295
909,6,14313,Roll,,,,105,236.983032
909,6,21353,Reroll,,33,,105,231.625496
909,6,56313,Reroll,,33,,105,225.060471
909,6,00000,Write,1,,1,106,225.060471
909,7,51213,Roll,,,,106,222.466042
909,7,53213,Reroll,,532,,106,218.842003
909,7,53633,Reroll,,33,,106,224.665726
909,7,00000,Write,512,,25,131,224.665726
909,8,15431,Roll,,,,131,224.103966
909,8,65432,Reroll,,543,,131,237.748978
909,8,00000,Write,2048,,40,171,237.748978
909,9,56254,Roll,,,,171,235.433044
909,9,36114,Reroll,,4,,171,232.451935
909,9,34644,Reroll,,43,,171,234.863773
909,9,00000,Write,8,,12,183,234.863773
909,10,31443,Roll,,,,183,236.099369
909,10,35363,Reroll,,33,,183,238.967453
909,10,34343,Reroll,,333,,183,232.845261
909,10,00000,Write,4,,9,192,232.845261
909,11,41211,Roll,,,,192,230.909443
909,11,46215,Reroll,,42,,192,227.847237
909,11,44225,Reroll,,542,,192,224.740967
909,11,00000,Write,4096,,0,192,224.740967
909,12,56112,Roll,,,,192,222.116232
909,12,56542,Reroll,,2,,192,218.336903
909,12,56342,Reroll,,542,,192,229.867886
909,12,00000,Write,1024,,30,222,229.867885
909,13,65222,Roll,,,,222,247.343363
909,13,33222,Reroll,,222,,222,239.361111
909,13,51222,Reroll,,222,,222,228.000000
909,13,00000,Write,2,,6,228,228.000000
909,13,00000,Write,8192,,0,228,228.000000
910,1,42345,Roll,,,,0,249.948822
910,1,42355,Reroll,,5432,,0,246.707169
910,1,42352,Reroll,,5432,,0,241.844681
910,1,00000,Write,1024,,30,30,241.844681
910,2,43266,Roll,,,,30,241.692596
910,2,63566,Reroll,,66,,30,245.978058
910,2,64666,Reroll,,666,,30,257.771164
910,2,00000,Write,32,,24,54,257.771164
910,3,26154,Roll,,,,54,254.745560
910,3,24254,Reroll,,542,,54,251.769302
910,3,21235,Reroll,,22,,54,248.163681
910,3,00000,Write,2,,4,58,248.163681
910,4,23464,Roll,,,,58,246.673492
910,4,33424,Reroll,,44,,58,241.726959
910,4,33145,Reroll,,33,,58,237.015778
910,4,00000,Write,4,,6,64,237.015778
910,5,24565,Roll,,,,64,237.473831
910,5,66545,Reroll,,55,,64,231.338150
910,5,24515,Reroll,,55,,64,220.750854
910,5,00000,Write,4096,,0,64,220.750854
910,6,42212,Roll,,,,64,219.111664
910,6,42262,Reroll,,4222,,64,220.132858
910,6,00000,Write,512,,25,89,220.132858
910,7,65226,Roll,,,,89,218.431473
910,7,63556,Reroll,,66,,89,215.169159
910,7,36556,Reroll,,55,,89,211.920547
910,7,00000,Write,64,,25,114,211.920547
910,8,61562,Roll,,,,114,209.724533
910,8,61265,Reroll,,66,,114,204.284103
910,8,66264,Reroll,,66,,114,210.682724
910,8,00000,Write,128,,24,138,210.682724
910,9,52611,Roll,,,,138,207.720703
910,9,55351,Reroll,,5,,138,219.300171
910,9,55252,Reroll,,555,,138,212.644638
910,9,00000,Write,16,,15,153,212.644642
910,10,45323,Roll,,,,153,216.863098
910,10,45322,Reroll,,5432,,153,209.068901
910,10,45326,Reroll,,5432,,153,232.201859
910,10,00000,Write,2048,,40,193,232.201855
910,11,22466,Roll,,,,193,230.727615
910,11,53421,Reroll,,4,,193,224.982124
910,11,63421,Reroll,,41,,193,219.080486
910,11,00000,Write,256,,0,193,219.080486
910,12,53263,Roll,,,,193,214.001493
910,12,33316,Reroll,,0,,193,211.679506
910,12,12615,Reroll,,1,,193,215.845673
910,12,00000,Write,1,,2,195,215.845673
910,13,24451,Roll,,,,195,229.945232
910,13,64435,Reroll,,44,,195,219.745369
910,13,64412,Reroll,,44,,195,203.000000
910,13,00000,Write,8,,8,203,203.000000
910,13,00000,Write,8192,,0,203,203.000000
911,1,23453,Roll,,,,0,249.948822
911,1,23452,Reroll,,5432,,0,246.707169
911,1,23456,Reroll,,5432,,0,256.432129
911,1,00000,Write,2048,,40,40,256.432144
911,2,41113,Roll,,,,40,256.973602
911,2,51113,Reroll,,111,,40,254.912323
911,2,41112,Reroll,,111,,40,254.386673
911,2,00000,Write,512,,25,65,254.386673
911,3,45552,Roll,,,,65,261.907806
911,3,65556,Reroll,,555,,65,257.418854
911,3,45555,Reroll,,555,,65,266.909454
911,3,00000,Write,16,,20,85,266.909454
911,4,36541,Roll,,,,85,264.402771
911,4,36365,Reroll,,6,,85,263.414032
911,4,36664,Reroll,,66,,85,267.954178
911,4,00000,Write,32,,18,103,267.954178
911,5,63216,Roll,,,,103,267.241165
911,5,63656,Reroll,,66,,103,269.588318
911,5,63636,Reroll,,666,,103,265.023056
911,5,00000,Write,128,,24,127,265.023056
911,6,22165,Roll,,,,127,263.479004
911,6,22454,Reroll,,22,,127,261.272232
911,6,66464,Reroll,,44,,127,260.453064
911,6,00000,Write,64,,26,153,260.453056
911,7,25255,Roll,,,,153,261.603439
911,7,35555,Reroll,,555,,153,273.420341
911,7,35555,Reroll,,5555,,153,268.516853
911,7,00000,Write,256,,23,176,268.516853
911,8,62365,Roll,,,,176,266.046196
911,8,44352,Reroll,,3,,176,266.925537
911,8,00000,Write,1024,,30,206,266.925533
911,9,61265,Roll,,,,206,263.316856
911,9,45256,Reroll,,2,,206,259.492882
911,9,14244,Reroll,,2,,206,269.928371
911,9,00000,Write,8,,12,218,269.928371
911,10,61234,Roll,,,,218,267.610020
911,10,13436,Reroll,,3,,218,267.488373
911,10,13234,Reroll,,33,,218,261.896770
911,10,00000,Write,4,,6,224,261.896770
911,11,61515,Roll,,,,224,263.084339
911,11,51311,Reroll,,11,,224,267.347656
911,11,11311,Reroll,,111,,224,267.067253
911,11,00000,Write,1,,4,228,267.067253
911,12,66232,Roll,,,,228,272.029709
911,12,14262,Reroll,,22,,228,270.446667
911,12,51262,Reroll,,22,,228,269.301434
911,12,00000,Write,2,,4,232,269.301432
911,12,00000,Write,8192,,35,267,269.301432
911,13,31161,Roll,,,,267,271.668210
911,13,41141,Reroll,,111,,267,268.388889
911,13,51151,Reroll,,111,,267,267.000000
911,13,00000,Write,4096,,0,267,267.000000
912,1,66132,Roll,,,,0,248.485397
912,1,66646,Reroll,,66,,0,266.725708
912,1,66636,Reroll,,6666,,0,263.851074
912,1,00000,Write,32,,24,24,263.851089
912,2,43245,Roll,,,,24,265.578369
912,2,43255,Reroll,,5432,,24,262.455475
912,2,43256,Reroll,,5432,,24,271.824112
912,2,00000,Write,2048,,40,64,271.824112
912,3,42152,Roll,,,,64,269.798782
912,3,22212,Reroll,,22,,64,277.816528
912,3,22252,Reroll,,2222,,64,272.383682
912,3,00000,Write,2,,8,72,272.383682
912,4,51421,Roll,,,,72,270.116592
912,4,51331,Reroll,,11,,72,267.994095
912,4,53334,Reroll,,33,,72,271.210632
912,4,00000,Write,512,,25,97,271.210632
912,5,54363,Roll,,,,97,269.864914
912,5,16323,Reroll,,33,,97,266.770035
912,5,46343,Reroll,,33,,97,262.923035
912,5,00000,Write,4,,6,103,262.923035
912,6,44252,Roll,,,,103,262.585693
912,6,44524,Reroll,,44,,103,265.222504
912,6,44644,Reroll,,444,,103,270.283310
912,6,00000,Write,8,,16,119,270.283310
912,7,43633,Roll,,,,119,270.119064
912,7,33533,Reroll,,333,,119,275.967758
912,7,33633,Reroll,,3333,,119,271.791718
912,7,00000,Write,256,,18,137,271.791718
912,8,61544,Roll,,,,137,270.468124
912,8,11511,Reroll,,5,,137,276.611008
912,8,11311,Reroll,,1111,,137,269.477661
912,8,00000,Write,1,,4,141,269.477661
912,9,23244,Roll,,,,141,267.927216
912,9,23645,Reroll,,432,,141,269.722473
912,9,00000,Write,1024,,30,171,269.722473
912,10,45252,Roll,,,,171,271.229637
912,10,35654,Reroll,,55,,171,268.345413
912,10,55254,Reroll,,55,,171,270.461624
912,10,00000,Write,16,,15,186,270.461628
912,10,00000,Write,8192,,35,221,270.461628
912,11,11514,Roll,,,,221,268.892303
912,11,11515,Reroll,,111,,221,267.225159
912,11,51515,Reroll,,55,,221,265.259811
912,11,00000,Write,128,,17,238,265.259811
912,12,22444,Roll,,,,238,266.288914
912,12,22444,Reroll,,444,,238,262.994684
912,12,32444,Reroll,,444,,238,261.333336
912,12,00000,Write,4096,,0,238,261.333336
912,13,13313,Roll,,,,238,259.250000
912,13,35236,Reroll,,0,,238,259.500000
912,13,65366,Reroll,,65,,238,264.000000
912,13,00000,Write,64,,26,264,264.000000
913,1,11434,Roll,,,,0,246.881363
913,1,51464,Reroll,,44,,0,242.253815
913,1,53454,Reroll,,44,,0,236.843170
913,1,00000,Write,64,,21,21,236.843170
913,2,53621,Roll,,,,21,233.274887
913,2,53225,Reroll,,532,,21,230.228180
913,2,32226,Reroll,,22,,21,234.618942
913,2,00000,Write,512,,25,46,234.618942
913,3,42116,Roll,,,,46,230.789215
913,3,43114,Reroll,,4,,46,227.754349
913,3,43454,Reroll,,44,,46,231.504410
913,3,00000,Write,8,,12,58,231.504410
913,4,66511,Roll,,,,58,231.443466
913,4,66263,Reroll,,66,,58,236.529434
913,4,66163,Reroll,,666,,58,229.395111
913,4,00000,Write,32,,18,76,229.395111
913,5,22215,Roll,,,,76,232.923218
913,5,22245,Reroll,,222,,76,229.138992
913,5,22244,Reroll,,222,,76,225.663330
913,5,00000,Write,2,,6,82,225.663330
913,6,65641,Roll,,,,82,223.094360
913,6,63664,Reroll,,66,,82,227.113647
913,6,61663,Reroll,,666,,82,220.204163
913,6,00000,Write,128,,22,104,220.204163
913,7,45566,Roll,,,,104,220.727592
913,7,25516,Reroll,,55,,104,213.866699
913,7,25562,Reroll,,55,,104,206.145500
913,7,00000,Write,4096,,0,104,206.145500
913,8,36432,Roll,,,,104,205.015442
913,8,32412,Reroll,,432,,104,204.519112
913,8,32412,Reroll,,4321,,104,201.482925
913,8,00000,Write,1024,,30,134,201.482925
913,9,36564,Roll,,,,134,199.327065
913,9,33534,Reroll,,543,,134,204.067680
913,9,33631,Reroll,,333,,134,199.206261
913,9,00000,Write,4,,9,143,199.206261
913,10,31366,Roll,,,,143,193.952045
913,10,51362,Reroll,,1,,143,191.243126
913,10,51332,Reroll,,5321,,143,185.666027
913,10,00000,Write,256,,0,143,185.666027
913,11,63541,Roll,,,,143,184.059090
913,11,13541,Reroll,,5431,,143,179.097538
913,11,12451,Reroll,,11,,143,173.857594
913,11,00000,Write,1,,2,145,173.857594
913,12,34351,Roll,,,,145,173.443546
913,12,34251,Reroll,,5431,,145,199.187328
913,12,00000,Write,2048,,40,185,199.187327
913,13,26242,Roll,,,,185,193.791453
913,13,23626,Reroll,,0,,185,189.283694
913,13,63434,Reroll,,0,,185,185.000000
913,13,00000,Write,16,,0,185,185.000000
913,13,00000,Write,8192,,0,185,185.000000
914,1,44516,Roll,,,,0,246.881363
914,1,44343,Reroll,,44,,0,249.884079
914,1,44443,Reroll,,444,,0,257.180573
914,1,00000,Write,8,,16,16,257.180573
914,2,41255,Roll,,,,16,256.407440
914,2,44655,Reroll,,55,,16,251.792282
914,2,12455,Reroll,,55,,16,244.908432
914,2,00000,Write,1,,1,17,244.908432
914,3,64633,Roll,,,,17,245.147614
914,3,61623,Reroll,,66,,17,239.455902
914,3,61666,Reroll,,66,,17,260.079453
914,3,00000,Write,32,,24,41,260.079453
914,4,53225,Roll,,,,41,259.498428
914,4,53615,Reroll,,55,,41,255.343948
914,4,56635,Reroll,,55,,41,253.727661
914,4,00000,Write,64,,25,66,253.727661
914,5,43513,Roll,,,,66,252.003510
914,5,43532,Reroll,,543,,66,253.230347
914,5,43532,Reroll,,5432,,66,247.752716
914,5,00000,Write,1024,,30,96,247.752716
914,6,32322,Roll,,,,96,250.228302
914,6,42422,Reroll,,222,,96,247.817825
914,6,52122,Reroll,,222,,96,244.914886
914,6,00000,Write,2,,6,102,244.914886
914,7,16366,Roll,,,,102,252.004135
914,7,16666,Reroll,,666,,102,259.335144
914,7,16666,Reroll,,6666,,102,253.292511
914,7,00000,Write,256,,25,127,253.292511
914,8,63535,Roll,,,,127,253.096367
914,8,55555,Reroll,,55,,127,288.056458
914,8,00000,Write,4096,,50,177,288.056458
914,9,43624,Roll,,,,177,284.838440
914,9,43221,Reroll,,432,,177,278.739006
914,9,43452,Reroll,,3,,177,266.342979
914,9,00000,Write,2048,,0,177,266.342979
914,10,56564,Roll,,,,177,269.186035
914,10,51553,Reroll,,55,,177,273.083565
914,10,55556,Reroll,,555,,177,277.407944
914,10,00000,Write,16,,20,197,277.407948
914,10,00000,Write,8192,,35,232,277.407948
914,11,61665,Roll,,,,232,284.006866
914,11,62665,Reroll,,6665,,232,283.256866
914,11,62665,Reroll,,6665,,232,281.756866
914,11,00000,Write,128,,25,257,281.756866
914,12,61656,Roll,,,,257,279.114494
914,12,51115,Reroll,,1,,257,288.319445
914,12,00000,Write,512,,25,282,288.319445
914,13,53663,Roll,,,,282,290.750000
914,13,43263,Reroll,,33,,282,289.500001
914,13,33463,Reroll,,33,,282,291.000000
914,13,00000,Write,4,,9,291,291.000000
915,1,15312,Roll,,,,0,245.279251
915,1,55342,Reroll,,532,,0,246.707169
915,1,55342,Reroll,,5432,,0,241.844681
915,1,00000,Write,1024,,30,30,241.844681
915,2,56464,Roll,,,,30,241.692596
915,2,16162,Reroll,,66,,30,236.355133
915,2,26463,Reroll,,66,,30,229.751923
915,2,00000,Write,64,,21,51,229.751923
915,3,52642,Roll,,,,51,226.357941
915,3,32212,Reroll,,22,,51,228.700760
915,3,32212,Reroll,,222,,51,224.647842
915,3,00000,Write,2,,6,57,224.647842
915,4,46126,Roll,,,,57,224.413712
915,4,36456,Reroll,,66,,57,218.171890
915,4,46216,Reroll,,66,,57,211.690460
915,4,00000,Write,1,,1,58,211.690460
915,5,16466,Roll,,,,58,221.886139
915,5,56266,Reroll,,666,,58,216.797882
915,5,36266,Reroll,,666,,58,209.203094
915,5,00000,Write,32,,18,76,209.203094
915,6,62345,Roll,,,,76,223.815155
915,6,00000,Write,2048,,40,116,223.815155
915,7,63653,Roll,,,,116,222.708115
915,7,63646,Reroll,,66,,116,227.131149
915,7,64666,Reroll,,666,,116,236.531189
915,7,00000,Write,256,,28,144,236.531189
915,8,15242,Roll,,,,144,232.669960
915,8,55112,Reroll,,5,,144,230.848900
915,8,55651,Reroll,,55,,144,234.053009
915,8,00000,Write,128,,22,166,234.053009
915,9,12636,Roll,,,,166,230.318039
915,9,22233,Reroll,,3,,166,235.096268
915,9,00000,Write,512,,25,191,235.096264
915,10,13225,Roll,,,,191,231.937630
915,10,23565,Reroll,,5,,191,231.103374
915,10,62555,Reroll,,55,,191,233.577377
915,10,00000,Write,16,,15,206,233.577377
915,11,64415,Roll,,,,206,235.796652
915,11,54432,Reroll,,44,,206,230.802742
915,11,24434,Reroll,,44,,206,233.291422
915,11,00000,Write,8,,12,218,233.291422
915,12,32134,Roll,,,,218,237.636869
915,12,36631,Reroll,,33,,218,231.397678
915,12,32533,Reroll,,33,,218,229.301432
915,12,00000,Write,4,,9,227,229.301432
915,13,56414,Roll,,,,227,228.453189
915,13,44444,Reroll,,44,,227,277.000000
915,13,00000,Write,4096,,50,277,277.000000
915,13,00000,Write,8192,,0,277,277.000000
916,1,66553,Roll,,,,0,248.485397
916,1,66244,Reroll,,66,,0,243.300888
916,1,66651,Reroll,,66,,0,246.292801
916,1,00000,Write,32,,18,18,246.292801
916,2,16652,Roll,,,,18,244.286133
916,2,66661,Reroll,,66,,18,259.289307
916,2,66664,Reroll,,6666,,18,256.344543
916,2,00000,Write,256,,28,46,256.344543
916,3,43323,Roll,,,,46,261.158020
916,3,23333,Reroll,,333,,46,267.774124
916,3,13333,Reroll,,3333,,46,263.300476
916,3,00000,Write,4,,12,58,263.300476
916,4,12324,Roll,,,,58,261.975555
916,4,12364,Reroll,,4321,,58,259.827194
916,4,12334,Reroll,,4321,,58,257.249176
916,4,00000,Write,1024,,30,88,257.249176
916,5,54232,Roll,,,,88,258.473602
916,5,54232,Reroll,,5432,,88,252.602142
916,5,54236,Reroll,,5432,,88,270.216537
916,5,00000,Write,2048,,40,128,270.216537
916,6,35413,Roll,,,,128,267.168198
916,6,15465,Reroll,,5,,128,265.995819
916,6,55215,Reroll,,55,,128,271.249603
916,6,00000,Write,16,,15,143,271.249603
916,7,41312,Roll,,,,143,270.110504
916,7,51611,Reroll,,11,,143,271.832977
916,7,41611,Reroll,,111,,143,271.179703
916,7,00000,Write,512,,25,168,271.179703
916,8,26164,Roll,,,,168,270.007042
916,8,26166,Reroll,,66,,168,271.798706
916,8,26266,Reroll,,666,,168,267.879257
916,8,00000,Write,128,,22,190,267.879257
916,9,22442,Roll,,,,190,273.536972
916,9,22232,Reroll,,222,,190,279.679977
916,9,22222,Reroll,,2222,,190,306.952423
916,9,00000,Write,4096,,50,240,306.952423
916,10,55431,Roll,,,,240,305.424774
916,10,36452,Reroll,,4,,240,300.455521
916,10,25462,Reroll,,4,,240,300.310055
916,10,00000,Write,2,,4,244,300.310055
916,11,34436,Roll,,,,244,306.853611
916,11,54433,Reroll,,44,,244,299.886684
916,11,14454,Reroll,,44,,244,312.215561
916,11,00000,Write,8,,12,256,312.215557
916,12,52612,Roll,,,,256,312.891903
916,12,32216,Reroll,,1,,256,308.396080
916,12,36515,Reroll,,1,,256,302.565826
916,12,00000,Write,64,,20,276,302.565825
916,12,00000,Write,8192,,0,276,302.565825
917,1,45646,Roll,,,,0,248.485397
917,1,53616,Reroll,,66,,0,243.300888
917,1,11616,Reroll,,66,,0,246.415085
